,boutique,code_postal,client_anciennete,frequence_visites,captation,causes_achats,produit_prefere,produits_moins_connus,client_internet,volonte_boutique_proche,lat,lon,lat_boutique,lon_boutique
117,Espelette,71210,Depuis quelques annees,exceptionelle,"chez un restaurateur, un cafe, un revendeur",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,oui,46.7460959,4.48938763596396,43.3411726,-1.448083
118,Espelette,40220,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.53378075,-1.446863678686403,43.3411726,-1.448083
119,Espelette,47160,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,44.2900382,0.2569598660907602,43.3411726,-1.448083
120,Espelette,64250,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
121,Espelette,64250,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
122,Espelette,64250,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
123,Espelette,64250,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
124,Espelette,64100,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.3411726,-1.448083
125,Espelette,33140,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,43.315942,-5.9256825,43.3411726,-1.448083
126,Espelette,92000,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Mouchous,Je ne sais pas,Non,sans_avis,48.89277833691774,2.207262274083251,43.3411726,-1.448083
127,Ciboure,24110,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,oui,46.121436,19.6733455,43.3844003,-1.6676238
128,Ciboure,49124,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,Non,47.4857357,-0.4655623606214464,43.3844003,-1.6676238
129,Ciboure,Suisse,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,Non,46.7985624,8.2319736,43.3844003,-1.6676238
130,Ciboure,64500,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.3844003,-1.6676238
131,Ciboure,64500,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Autres,Je ne sais pas,oui,sans_avis,43.38886685,-1.6381793651234804,43.3844003,-1.6676238
132,Ciboure,64500,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Chocolat,Gateau basque noisette,Non,sans_avis,43.38886685,-1.6381793651234804,43.3844003,-1.6676238
133,Ciboure,64700,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; quand je reçois du monde ou quand je suis invitee,Autres,Gateau de voyage,Non,sans_avis,43.34545245,-1.7151181530362305,43.3844003,-1.6676238
134,Ciboure,64290,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.23375673333333,-0.5144577,43.3844003,-1.6676238
135,Ciboure,64240,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.384797351230425,-1.2598572565995525,43.3844003,-1.6676238
136,Ciboure,64700,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; Fetes,Chocolat,Je ne sais pas,Non,sans_avis,43.34545245,-1.7151181530362305,43.3844003,-1.6676238
137,Ciboure,31600,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir,Chocolat,Je ne sais pas,Non,Non,43.453212447787614,1.3028058796460178,43.3844003,-1.6676238
138,Ciboure,64000,Depuis quelques annees,regulier,par hasard en passant devant,pour faire un cadeau,Autres,Autres,Non,sans_avis,43.3221107,-0.3393329323485784,43.3844003,-1.6676238
139,Ciboure,64500,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Espelines,Non,sans_avis,43.38886685,-1.6381793651234804,43.3844003,-1.6676238
140,Ciboure,64700,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.34545245,-1.7151181530362305,43.3844003,-1.6676238
141,Bayonne,64100,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
142,Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour faire un cadeau; Noel,Chocolat,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
143,Bayonne,64100,Depuis quelques annees,regulier,par hasard en passant devant,pour regaler ma famille,Mouchous,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
144,Bayonne,30900,Depuis quelques annees,exceptionelle,"bouche a oreille; avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,Non,52.56368805,9.696446591211547,43.4945144,-1.4736657
145,Bayonne,64240,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.384797351230425,-1.2598572565995525,43.4945144,-1.4736657
146,Bayonne,64990,Depuis quelques annees,regulier,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,43.46064595,-1.4282576589489366,43.4945144,-1.4736657
147,Bayonne,64100,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir,Autres,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
148,Bayonne,64600,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
149,Bayonne,64121,C’est une de mes premieres visites,premiere_fois,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.3731397,-0.3555589858029637,43.4945144,-1.4736657
150,Bayonne,64600,Depuis toujours,regulier,"avec vos parents, votre famille","pour me faire plaisir; pour faire un cadeau, Fetes",Autres,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
151,Bayonne,40220,Depuis quelques annees,regulier,par hasard en passant devant,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
152,Bayonne,60800,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Gateau de voyage,Non,oui,25.0423967,121.51058267489154,43.4945144,-1.4736657
153,Bayonne,64100,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
154,Bayonne,40220,Depuis quelques annees,regulier,par hasard en passant devant,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
155,Bayonne,31700,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,oui,43.66738530000001,1.2788503505581552,43.4945144,-1.4736657
156,Bayonne,69160,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,45.76184031122807,4.764134908421053,43.4945144,-1.4736657
157,Bayonne,92100,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir,Mouchous,Je ne sais pas,oui,sans_avis,48.83512212160279,2.2396591334494773,43.4945144,-1.4736657
158,Bayonne,31780,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir,Autres,Je ne sais pas,Non,Non,43.69311389523809,1.4344178761904762,43.4945144,-1.4736657
159,Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
160,Bayonne,64600,Depuis quelques annees,regulier,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Chocolat,Gateau de voyage,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
161,Bayonne,64350,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.46275220555556,-0.1251227722222222,43.4945144,-1.4736657
162,Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
163,Bayonne,64250,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Gateau de voyage,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.4945144,-1.4736657
164,Bayonne,64100,Depuis quelques annees,regulier,par hasard en passant devant,pour faire un cadeau,Autres,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
165,Bayonne,31560,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Gateau basque,Gateau basque aux agrumes,Non,oui,43.35844563555556,1.6335442866666667,43.4945144,-1.4736657
166,Bayonne,34170,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.63562712702703,3.911304803088803,43.4945144,-1.4736657
167,Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
168,Bayonne,64990,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.46064595,-1.4282576589489366,43.4945144,-1.4736657
169,Bayonne,64160,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.35963290116959,-0.2493749941520467,43.4945144,-1.4736657
170,Bayonne,64600,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Espelines,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
171,Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
172,Bayonne,47520,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,Autres,Je ne sais pas,Non,oui,35.18787301666667,129.0832008666667,43.4945144,-1.4736657
173,Bayonne,59110,C’est une de mes premieres visites,premiere_fois,sur un guide,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,50.65454890229885,3.0720413222222223,43.4945144,-1.4736657
174,Bayonne,64000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.3221107,-0.3393329323485784,43.4945144,-1.4736657
175,Bayonne,81190,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.12929565,2.196103307304816,43.4945144,-1.4736657
176,Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
177,Bayonne,86130,Depuis moins d'un an,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,46.694835876282056,0.4147497166666666,43.4945144,-1.4736657
178,Bayonne,40100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Autres,Non,oui,44.4984963,11.34044026,43.4945144,-1.4736657
179,Bayonne,40220,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Chocolat,Autres,Non,sans_avis,43.53378075,-1.446863678686403,43.4945144,-1.4736657
180,Bayonne,64520,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.49225397741935,-1.1714341677419355,43.4945144,-1.4736657
181,Bayonne,64100,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
182,Bayonne,64100,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Gateau basque aux agrumes,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
183,Espelette,64480,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; Fetes; Noel,Autres,Autres,Non,sans_avis,43.386747163013695,-1.4384398342465752,43.3411726,-1.448083
184,Espelette,17132,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,oui,45.56144784615385,-0.955067123076923,43.3411726,-1.448083
185,Espelette,64250,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
186,Espelette,83220,Depuis moins d'un an,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Gateau de voyage,Non,oui,43.10721205294118,6.043645911764706,43.3411726,-1.448083
187,Espelette,64310,Depuis quelques annees,exceptionelle,bouche a oreille; sur un guide,pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Mouchous,Autres,Non,sans_avis,43.34008051328125,-1.59201581875,43.3411726,-1.448083
188,Espelette,64230,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,43.379004300000005,-0.4470900283862498,43.3411726,-1.448083
189,Espelette,64100,Depuis moins d'un an,regulier,Cadeau,pour faire un cadeau,Autres,Gateau de voyage,Non,sans_avis,43.48437155,-1.4718677782037943,43.3411726,-1.448083
190,Espelette,64250,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
191,Espelette,64250,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Mouchous,Autres,Non,sans_avis,43.34159391694915,-1.4317989559322033,43.3411726,-1.448083
192,Espelette,45200,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Kanougas,Gateau basque noisette,Non,oui,48.0125709,2.798428861352088,43.3411726,-1.448083
193,Espelette,44220,Depuis quelques annees,exceptionelle,Publicite,pour me faire plaisir,Autres,Je ne sais pas,Non,oui,47.2388703,-1.700521013164391,43.3411726,-1.448083
194,Espelette,59260,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,50.6267177184858,3.107528938548896,43.3411726,-1.448083
195,Espelette,17200,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.6553547,-1.0182563642975804,43.3411726,-1.448083
